Date;Hour;Power
2018-12-12;1:00:00;84.25
2018-12-12;2:00:00;77.5
2018-12-12;3:00:00;69.5
2018-12-12;4:00:00;68.0
2018-12-12;5:00:00;64.0
2018-12-12;6:00:00;57.5
2018-12-12;7:00:00;65.0
2018-12-12;8:00:00;83.75
2018-12-12;9:00:00;106.5
2018-12-12;10:00:00;97.5
2018-12-12;11:00:00;97.25
2018-12-12;12:00:00;102.0
2018-12-12;13:00:00;101.0
2018-12-12;14:00:00;92.5
2018-12-12;15:00:00;92.0
2018-12-12;16:00:00;94.25
2018-12-12;17:00:00;97.0
2018-12-12;18:00:00;97.5
2018-12-12;19:00:00;103.25
2018-12-12;20:00:00;102.5
2018-12-12;21:00:00;113.75
2018-12-12;22:00:00;144.75
2018-12-12;23:00:00;130.5
2018-12-13;0:00:00;107.25
2018-12-13;1:00:00;84.75
2018-12-13;2:00:00;74.25
2018-12-13;3:00:00;71.75
2018-12-13;4:00:00;71.0
2018-12-13;5:00:00;71.25
2018-12-13;6:00:00;63.75
2018-12-13;7:00:00;68.0
2018-12-13;8:00:00;72.0
2018-12-13;9:00:00;88.0
2018-12-13;10:00:00;94.5
2018-12-13;11:00:00;106.75
2018-12-13;12:00:00;114.5
2018-12-13;13:00:00;115.0
2018-12-13;14:00:00;111.25
2018-12-13;15:00:00;101.75
2018-12-13;16:00:00;101.5
2018-12-13;17:00:00;106.0
2018-12-13;18:00:00;109.25
2018-12-13;19:00:00;106.75
2018-12-13;20:00:00;108.5
2018-12-13;21:00:00;116.0
2018-12-13;22:00:00;132.0
2018-12-13;23:00:00;123.5
2018-12-14;0:00:00;109.25
2018-12-14;1:00:00;85.5
2018-12-14;2:00:00;76.75
2018-12-14;3:00:00;71.75
2018-12-14;4:00:00;71.75
2018-12-14;5:00:00;70.75
2018-12-14;6:00:00;63.0
2018-12-14;7:00:00;64.0
2018-12-14;8:00:00;82.25
2018-12-14;9:00:00;90.5
2018-12-14;10:00:00;93.5
2018-12-14;11:00:00;98.0
2018-12-14;12:00:00;100.75
2018-12-14;13:00:00;96.0
2018-12-14;14:00:00;97.75
2018-12-14;15:00:00;100.0
2018-12-14;16:00:00;104.0
2018-12-14;17:00:00;98.5
2018-12-14;18:00:00;91.5
2018-12-14;19:00:00;93.5
2018-12-14;20:00:00;102.5
2018-12-14;21:00:00;119.75
2018-12-14;22:00:00;132.0
2018-12-14;23:00:00;113.25
2018-12-15;0:00:00;95.0
2018-12-15;1:00:00;82.5
2018-12-15;2:00:00;72.0
2018-12-15;3:00:00;72.75
2018-12-15;4:00:00;71.25
2018-12-15;5:00:00;71.0
2018-12-15;6:00:00;68.75
2018-12-15;7:00:00;54.5
2018-12-15;8:00:00;56.25
2018-12-15;9:00:00;67.5
2018-12-15;10:00:00;83.75
2018-12-15;11:00:00;97.75
2018-12-15;12:00:00;102.75
2018-12-15;13:00:00;109.75
2018-12-15;14:00:00;103.0
2018-12-15;15:00:00;95.25
2018-12-15;16:00:00;98.75
2018-12-15;17:00:00;98.25
2018-12-15;18:00:00;97.5
2018-12-15;19:00:00;98.5
2018-12-15;20:00:00;107.25
2018-12-15;21:00:00;126.25
2018-12-15;22:00:00;135.5
2018-12-15;23:00:00;124.25
2018-12-16;0:00:00;108.5
2018-12-16;1:00:00;87.75
2018-12-16;2:00:00;81.25
2018-12-16;3:00:00;80.0
2018-12-16;4:00:00;75.5
2018-12-16;5:00:00;75.0
2018-12-16;6:00:00;61.25
