Date;Hour;Power
2018-05-16;21:00:00;153.0
2018-05-16;22:00:00;146.0
2018-05-16;23:00:00;131.25
2018-05-17;0:00:00;116.5
2018-05-17;1:00:00;99.75
2018-05-17;2:00:00;93.0
2018-05-17;3:00:00;88.0
2018-05-17;4:00:00;83.75
2018-05-17;5:00:00;85.0
2018-05-17;6:00:00;83.5
2018-05-17;7:00:00;115.75
2018-05-17;8:00:00;141.5
2018-05-17;9:00:00;128.0
2018-05-17;10:00:00;124.0
2018-05-17;11:00:00;126.75
2018-05-17;12:00:00;136.25
2018-05-17;13:00:00;152.75
2018-05-17;14:00:00;127.75
2018-05-17;15:00:00;131.5
2018-05-17;16:00:00;132.0
2018-05-17;17:00:00;136.0
2018-05-17;18:00:00;146.25
2018-05-17;19:00:00;154.75
2018-05-17;20:00:00;159.25
2018-05-17;21:00:00;147.0
2018-05-17;22:00:00;145.75
2018-05-17;23:00:00;131.75
2018-05-18;0:00:00;113.75
2018-05-18;1:00:00;95.25
2018-05-18;2:00:00;85.25
2018-05-18;3:00:00;81.0
2018-05-18;4:00:00;76.75
2018-05-18;5:00:00;80.0
2018-05-18;6:00:00;84.0
2018-05-18;7:00:00;106.25
2018-05-18;8:00:00;126.75
2018-05-18;9:00:00;135.0
2018-05-18;10:00:00;129.75
2018-05-18;11:00:00;123.25
2018-05-18;12:00:00;120.5
2018-05-18;13:00:00;144.0
2018-05-18;14:00:00;127.0
2018-05-18;15:00:00;107.0
2018-05-18;16:00:00;105.75
2018-05-18;17:00:00;126.5
2018-05-18;18:00:00;158.25
2018-05-18;19:00:00;148.25
2018-05-18;20:00:00;146.0
2018-05-18;21:00:00;138.75
2018-05-18;22:00:00;134.5
2018-05-18;23:00:00;132.25
2018-05-19;0:00:00;119.5
2018-05-19;1:00:00;97.25
2018-05-19;2:00:00;87.5
2018-05-19;3:00:00;85.5
2018-05-19;4:00:00;87.75
2018-05-19;5:00:00;85.0
2018-05-19;6:00:00;85.5
2018-05-19;7:00:00;101.25
2018-05-19;8:00:00;101.0
2018-05-19;9:00:00;94.25
2018-05-19;10:00:00;106.5
2018-05-19;11:00:00;128.0
2018-05-19;12:00:00;140.25
2018-05-19;13:00:00;140.5
2018-05-19;14:00:00;137.75
2018-05-19;15:00:00;147.5
2018-05-19;16:00:00;146.0
2018-05-19;17:00:00;150.0
2018-05-19;18:00:00;165.25
2018-05-19;19:00:00;162.5
2018-05-19;20:00:00;164.75
2018-05-19;21:00:00;150.5
2018-05-19;22:00:00;151.25
2018-05-19;23:00:00;140.0
2018-05-20;0:00:00;124.75
2018-05-20;1:00:00;103.75
2018-05-20;2:00:00;86.75
2018-05-20;3:00:00;85.5
2018-05-20;4:00:00;84.25
2018-05-20;5:00:00;83.0
2018-05-20;6:00:00;86.75
2018-05-20;7:00:00;94.5
2018-05-20;8:00:00;85.5
2018-05-20;9:00:00;87.0
2018-05-20;10:00:00;105.25
2018-05-20;11:00:00;122.5
2018-05-20;12:00:00;124.5
2018-05-20;13:00:00;117.75
2018-05-20;14:00:00;129.75
2018-05-20;15:00:00;117.75
2018-05-20;16:00:00;121.75
2018-05-20;17:00:00;139.0
2018-05-20;18:00:00;151.25
2018-05-20;19:00:00;147.5
2018-05-20;20:00:00;145.75
2018-05-20;21:00:00;144.75
2018-05-20;22:00:00;142.25
2018-05-20;23:00:00;140.25
2018-05-21;0:00:00;121.5
2018-05-21;1:00:00;106.5
2018-05-21;2:00:00;92.75
2018-05-21;3:00:00;91.75
2018-05-21;4:00:00;88.0
2018-05-21;5:00:00;88.25
2018-05-21;6:00:00;83.5
2018-05-21;7:00:00;79.75
2018-05-21;8:00:00;87.25
2018-05-21;9:00:00;95.75
2018-05-21;10:00:00;117.75
2018-05-21;11:00:00;135.25
2018-05-21;12:00:00;133.25
2018-05-21;13:00:00;128.25
2018-05-21;14:00:00;128.75
2018-05-21;15:00:00;119.25
2018-05-21;16:00:00;124.25
2018-05-21;17:00:00;134.25
2018-05-21;18:00:00;154.0
2018-05-21;19:00:00;157.75
2018-05-21;20:00:00;147.25
2018-05-21;21:00:00;140.25
2018-05-21;22:00:00;135.0
2018-05-21;23:00:00;136.5
2018-05-22;0:00:00;123.25
2018-05-22;1:00:00;101.75
2018-05-22;2:00:00;89.25
2018-05-22;3:00:00;84.25
2018-05-22;4:00:00;83.25
2018-05-22;5:00:00;82.5
2018-05-22;6:00:00;85.75
2018-05-22;7:00:00;111.5
2018-05-22;8:00:00;140.75
2018-05-22;9:00:00;147.5
2018-05-22;10:00:00;152.75
2018-05-22;11:00:00;147.25
2018-05-22;12:00:00;150.0
2018-05-22;13:00:00;146.0
2018-05-22;14:00:00;142.0
2018-05-22;15:00:00;135.5
2018-05-22;16:00:00;136.25
2018-05-22;17:00:00;141.5
2018-05-22;18:00:00;162.5
2018-05-22;19:00:00;156.5
2018-05-22;20:00:00;168.75
2018-05-22;21:00:00;149.0
2018-05-22;22:00:00;142.25
2018-05-22;23:00:00;124.75
2018-05-23;0:00:00;119.75
2018-05-23;1:00:00;101.5
2018-05-23;2:00:00;92.0
2018-05-23;3:00:00;86.75
2018-05-23;4:00:00;83.0
2018-05-23;5:00:00;81.5
2018-05-23;6:00:00;78.25
2018-05-23;7:00:00;102.5
2018-05-23;8:00:00;142.0
2018-05-23;9:00:00;148.25
2018-05-23;10:00:00;144.75
2018-05-23;11:00:00;138.5
2018-05-23;12:00:00;149.75
2018-05-23;13:00:00;153.75
2018-05-23;14:00:00;143.25
2018-05-23;15:00:00;136.5
2018-05-23;16:00:00;147.25
2018-05-23;17:00:00;156.75
2018-05-23;18:00:00;167.75
2018-05-23;19:00:00;192.25
2018-05-23;20:00:00;190.75
2018-05-23;21:00:00;177.25
2018-05-23;22:00:00;151.25
2018-05-23;23:00:00;129.0
2018-05-24;0:00:00;111.25
2018-05-24;1:00:00;90.5
2018-05-24;2:00:00;85.75
2018-05-24;3:00:00;90.25
2018-05-24;4:00:00;89.5
2018-05-24;5:00:00;86.5
2018-05-24;6:00:00;88.75
2018-05-24;7:00:00;108.75
2018-05-24;8:00:00;135.5
2018-05-24;9:00:00;133.25
2018-05-24;10:00:00;140.25
2018-05-24;11:00:00;136.25
2018-05-24;12:00:00;141.75
2018-05-24;13:00:00;144.25
2018-05-24;14:00:00;146.0
2018-05-24;15:00:00;141.5
2018-05-24;16:00:00;144.25
2018-05-24;17:00:00;150.25
2018-05-24;18:00:00;165.75
2018-05-24;19:00:00;165.0
2018-05-24;20:00:00;163.75
2018-05-24;21:00:00;150.75
2018-05-24;22:00:00;146.0
2018-05-24;23:00:00;142.25
2018-05-25;0:00:00;125.25
2018-05-25;1:00:00;92.25
2018-05-25;2:00:00;87.75
2018-05-25;3:00:00;88.25
2018-05-25;4:00:00;83.75
2018-05-25;5:00:00;83.25
2018-05-25;6:00:00;82.75
2018-05-25;7:00:00;101.0
2018-05-25;8:00:00;142.0
2018-05-25;9:00:00;151.75
2018-05-25;10:00:00;156.75
2018-05-25;11:00:00;146.0
2018-05-25;12:00:00;148.0
2018-05-25;13:00:00;151.0
2018-05-25;14:00:00;148.25
2018-05-25;15:00:00;135.5
2018-05-25;16:00:00;154.5
2018-05-25;17:00:00;145.5
2018-05-25;18:00:00;155.0
2018-05-25;19:00:00;153.5
2018-05-25;20:00:00;155.75
2018-05-25;21:00:00;148.0
2018-05-25;22:00:00;140.75
2018-05-25;23:00:00;126.25
2018-05-26;0:00:00;114.25
2018-05-26;1:00:00;104.0
2018-05-26;2:00:00;96.25
2018-05-26;3:00:00;88.25
2018-05-26;4:00:00;85.75
2018-05-26;5:00:00;82.25
2018-05-26;6:00:00;79.25
2018-05-26;7:00:00;81.75
2018-05-26;8:00:00;87.5
2018-05-26;9:00:00;84.5
2018-05-26;10:00:00;106.25
2018-05-26;11:00:00;114.75
2018-05-26;12:00:00;119.0
2018-05-26;13:00:00;121.0
2018-05-26;14:00:00;124.5
2018-05-26;15:00:00;123.5
2018-05-26;16:00:00;124.5
2018-05-26;17:00:00;140.5
2018-05-26;18:00:00;164.0
2018-05-26;19:00:00;156.25
2018-05-26;20:00:00;151.75
2018-05-26;21:00:00;152.25
2018-05-26;22:00:00;140.25
2018-05-26;23:00:00;133.5
2018-05-27;0:00:00;120.75
2018-05-27;1:00:00;101.75
2018-05-27;2:00:00;89.25
2018-05-27;3:00:00;85.25
2018-05-27;4:00:00;87.5
2018-05-27;5:00:00;84.0
2018-05-27;6:00:00;81.5
2018-05-27;7:00:00;84.25
2018-05-27;8:00:00;91.25
2018-05-27;9:00:00;101.0
2018-05-27;10:00:00;103.5
2018-05-27;11:00:00;126.0
2018-05-27;12:00:00;121.0
2018-05-27;13:00:00;128.75
2018-05-27;14:00:00;124.25
2018-05-27;15:00:00;122.25
2018-05-27;16:00:00;134.0
2018-05-27;17:00:00;145.75
2018-05-27;18:00:00;162.0
2018-05-27;19:00:00;156.25
2018-05-27;20:00:00;151.5
2018-05-27;21:00:00;144.25
2018-05-27;22:00:00;138.25
2018-05-27;23:00:00;125.0
2018-05-28;0:00:00;109.25
2018-05-28;1:00:00;91.0
2018-05-28;2:00:00;81.75
2018-05-28;3:00:00;77.25
