Date;Hour;GHI;DHI;DFHI;Temperature;BT;RT;DT;IT_lat;BT-5;RT-5;DT-5;IT_lat-5;BT-10;RT-10;DT-10;IT_lat-10;BT-15;RT-15;DT-15;IT_lat-15;BT+5;RT+5;DT+5;IT_lat+5;BT+10;RT+10;DT+10;IT_lat+10;BT+15;RT+15;DT+15;IT_lat+15;Tcell;Energy
2015-03-25;14:00:00;519.96;162.72;357.24;19.32;241.98;15.33;293.97;551.27;240.08;12.25;292.23;544.56;236.36;9.48;290.3;536.14;230.83;7.03;288.66;526.53;242.03;18.68;294.94;555.65;240.24;22.28;294.54;557.07;236.63;26.12;292.17;554.92;33.24;0.17
2015-03-25;15:00:00;424.06;109.78;314.28;18.66;163.25;12.5;265.0;440.75;161.97;9.99;264.78;436.75;159.46;7.73;264.31;431.5;155.73;5.74;263.94;425.41;163.29;15.23;264.5;443.02;162.08;18.17;262.82;443.08;159.64;21.3;259.52;440.46;29.79;0.14
2015-03-25;16:00:00;457.42;389.24;68.18;17.96;578.83;13.48;24.43;616.74;574.29;10.78;23.66;608.73;565.39;8.34;22.91;596.64;552.18;6.19;22.26;580.63;578.96;16.43;25.14;620.54;574.68;19.6;25.72;620.0;566.04;22.97;26.06;615.07;33.54;0.19
2015-03-25;17:00:00;291.86;234.7;57.16;17.24;349.02;8.6;20.25;377.87;346.28;6.88;19.63;372.78;340.91;5.32;19.02;365.26;332.95;3.95;18.5;355.39;349.1;10.48;20.83;380.4;346.52;12.51;21.28;380.31;341.3;14.66;21.56;377.52;26.78;0.11
2015-03-25;18:00:00;114.34;76.44;37.9;14.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.41;0.0
2015-03-25;19:00:00;0.0;0.0;0.0;13.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.47;0.0
2015-03-25;20:00:00;0.0;0.0;0.0;12.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.62;0.0
2015-03-25;21:00:00;0.0;0.0;0.0;11.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.75;0.0
2015-03-25;22:00:00;0.0;0.0;0.0;10.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.99;0.0
2015-03-25;23:00:00;0.0;0.0;0.0;10.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.35;0.0
2015-03-26;00:00:00;0.0;0.0;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2;0.0
2015-03-26;01:00:00;0.0;0.0;0.0;6.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.23;0.0
2015-03-26;02:00:00;0.0;0.0;0.0;5.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.24;0.0
2015-03-26;03:00:00;0.0;0.0;0.0;5.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.66;0.0
2015-03-26;04:00:00;0.0;0.0;0.0;6.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.06;0.0
2015-03-26;05:00:00;0.0;0.0;0.0;6.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.45;0.0
2015-03-26;06:00:00;0.0;0.0;0.0;7.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.76;0.0
2015-03-26;07:00:00;0.0;0.0;0.0;8.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.27;0.0
2015-03-26;08:00:00;114.3;79.02;35.28;8.91;117.51;3.37;30.52;151.4;116.59;2.69;29.67;148.96;114.78;2.08;28.85;145.71;112.1;1.55;28.13;141.78;117.54;4.11;31.3;152.94;116.67;4.9;31.91;153.47;114.91;5.74;32.24;152.89;12.73;0.04
2015-03-26;09:00:00;291.96;240.26;51.7;10.06;357.28;8.61;33.74;399.63;354.48;6.88;32.69;394.05;348.99;5.32;31.67;385.99;340.83;3.95;30.79;375.57;357.37;10.49;34.71;402.56;354.73;12.51;35.49;402.72;349.39;14.66;35.95;400.0;20.15;0.12
2015-03-26;10:00:00;456.6;396.5;60.1;11.31;589.62;13.46;31.9;634.98;585.0;10.76;30.89;626.65;575.93;8.33;29.91;614.16;562.48;6.18;29.05;597.71;589.76;16.4;32.84;639.0;585.4;19.57;33.6;638.57;576.59;22.93;34.06;633.58;27.35;0.19
2015-03-26;11:00:00;586.54;521.74;64.8;12.63;775.87;17.29;29.52;822.67;769.79;13.82;28.57;812.18;757.85;10.7;27.66;796.2;740.14;7.94;26.86;774.94;776.04;21.07;30.4;827.51;770.31;25.14;31.11;826.55;758.72;29.46;31.54;819.71;33.41;0.26
2015-03-26;12:00:00;669.14;602.1;67.04;15.08;895.37;19.72;27.31;942.4;888.35;15.77;26.43;930.55;874.57;12.2;25.59;912.36;854.14;9.05;24.85;888.04;895.57;24.04;28.13;947.74;888.96;28.68;28.79;946.42;875.58;33.61;29.19;938.37;38.88;0.3
2015-03-26;13:00:00;484.6;153.02;331.58;15.74;227.55;14.28;281.01;522.85;225.77;11.42;279.28;516.47;222.27;8.84;277.37;508.47;217.07;6.56;275.74;499.37;227.6;17.41;282.01;527.02;225.92;20.77;281.69;528.38;222.52;24.34;279.49;526.35;28.95;0.16
2015-03-26;14:00:00;453.78;134.92;318.86;16.37;200.64;13.38;270.94;484.95;199.06;10.69;269.72;479.47;195.98;8.27;268.29;472.55;191.4;6.14;267.09;464.63;200.68;16.3;271.44;488.43;199.2;19.45;270.7;489.35;196.2;22.79;268.19;487.18;28.62;0.15
2015-03-26;15:00:00;370.72;89.74;280.98;16.18;133.45;10.93;242.51;386.89;132.4;8.74;242.74;383.88;130.35;6.76;242.69;379.8;127.31;5.02;242.69;375.01;133.48;13.32;241.64;388.43;132.49;15.89;239.7;388.08;130.5;18.62;236.31;385.43;25.95;0.12
2015-03-26;16:00:00;243.58;33.26;210.32;15.96;49.46;7.18;183.91;240.55;49.07;5.74;186.37;241.18;48.31;4.44;188.47;241.22;47.18;3.3;190.34;240.82;49.47;8.75;180.93;239.15;49.11;10.44;177.24;236.79;48.37;12.23;172.69;233.29;22.04;0.07
2015-03-26;17:00:00;131.1;2.14;128.96;15.71;3.18;3.86;110.52;117.57;3.16;3.09;114.03;120.28;3.11;2.39;117.18;122.68;3.04;1.77;119.97;124.78;3.18;4.71;106.67;114.56;3.16;5.62;102.49;111.27;3.11;6.58;97.99;107.69;18.68;0.03
2015-03-26;18:00:00;40.58;2.88;37.7;14.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.18;0.0
2015-03-26;19:00:00;0.0;0.0;0.0;13.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.72;0.0
2015-03-26;20:00:00;0.0;0.0;0.0;13.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.36;0.0
2015-03-26;21:00:00;0.0;0.0;0.0;13.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.29;0.0
2015-03-26;22:00:00;0.0;0.0;0.0;13.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.34;0.0
2015-03-26;23:00:00;0.0;0.0;0.0;13.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.51;0.0
2015-03-27;00:00:00;0.0;0.0;0.0;14.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.37;0.0
2015-03-27;01:00:00;0.0;0.0;0.0;14.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.56;0.0
2015-03-27;02:00:00;0.0;0.0;0.0;14.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.74;0.0
2015-03-27;03:00:00;0.0;0.0;0.0;14.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.94;0.0
2015-03-27;04:00:00;0.0;0.0;0.0;15.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.12;0.0
2015-03-27;05:00:00;0.0;0.0;0.0;15.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.28;0.0
2015-03-27;06:00:00;0.0;0.0;0.0;14.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.92;0.0
2015-03-27;07:00:00;0.0;0.0;0.0;15.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.18;0.0
2015-03-27;08:00:00;107.94;72.32;35.62;15.56;109.28;3.18;31.24;143.7;108.28;2.54;30.39;141.21;106.46;1.97;29.57;137.99;103.82;1.46;28.85;134.13;109.45;3.88;32.01;145.33;108.78;4.63;32.61;146.02;107.29;5.42;32.93;145.64;19.19;0.04
2015-03-27;09:00:00;282.54;228.82;53.72;16.11;345.76;8.33;35.81;389.89;342.6;6.66;34.7;383.96;336.83;5.15;33.63;375.61;328.49;3.82;32.7;365.02;346.29;10.15;36.83;393.27;344.19;12.11;37.64;393.94;339.46;14.19;38.13;391.78;25.96;0.12
2015-03-27;10:00:00;177.58;12.72;164.86;16.75;19.22;5.23;144.92;169.37;19.04;4.18;148.2;171.43;18.72;3.24;151.1;173.07;18.26;2.4;153.68;174.34;19.25;6.38;141.2;166.83;19.13;7.61;137.0;163.74;18.87;8.92;132.24;160.03;21.03;0.05
2015-03-27;11:00:00;253.16;38.16;215.0;17.46;57.66;7.46;192.54;257.66;57.13;5.97;194.75;257.85;56.17;4.62;196.62;257.41;54.78;3.42;198.29;256.49;57.75;9.09;189.78;256.62;57.4;10.85;186.26;254.51;56.61;12.72;181.81;251.13;23.97;0.08
2015-03-27;12:00:00;306.8;61.0;245.8;17.51;92.17;9.04;220.66;321.88;91.33;7.23;221.91;320.47;89.79;5.59;222.84;318.23;87.57;4.15;223.7;315.42;92.32;11.02;218.8;322.14;91.76;13.15;216.02;320.93;90.5;15.41;212.03;317.94;25.64;0.1
2015-03-27;13:00:00;252.68;39.96;212.72;17.7;60.38;7.45;191.51;259.33;59.83;5.95;193.53;259.31;58.82;4.61;195.21;258.64;57.37;3.42;196.72;257.51;60.47;9.08;188.94;258.49;60.11;10.83;185.62;256.56;59.28;12.69;181.34;253.32;24.25;0.08
2015-03-27;14:00:00;237.44;34.0;203.44;17.87;51.38;7.0;182.35;240.72;50.91;5.6;184.63;241.13;50.05;4.33;186.56;240.93;48.81;3.21;188.28;240.3;51.45;8.53;179.55;239.54;51.14;10.18;176.05;237.37;50.44;11.93;171.68;234.04;23.95;0.07
2015-03-27;15:00:00;196.14;19.46;176.68;17.09;29.41;5.78;156.49;191.67;29.14;4.62;159.39;193.14;28.65;3.58;161.92;194.15;27.94;2.65;164.18;194.77;29.45;7.05;153.13;189.63;29.27;8.41;149.21;186.89;28.87;9.85;144.64;183.36;21.93;0.06
2015-03-27;16:00:00;194.68;17.14;177.54;16.28;25.9;5.74;155.43;187.07;25.66;4.59;158.56;188.81;25.23;3.55;161.32;190.1;24.61;2.63;163.77;191.01;25.94;6.99;151.84;184.77;25.78;8.34;147.7;181.82;25.43;9.78;142.93;178.14;21.0;0.06
2015-03-27;17:00:00;105.02;0.0;105.02;15.45;0.0;3.1;89.54;92.64;0.0;2.47;92.65;95.12;0.0;1.92;95.44;97.36;0.0;1.42;97.92;99.34;0.0;3.77;86.16;89.93;0.0;4.5;82.52;87.02;0.0;5.27;78.65;83.92;17.79;0.03
2015-03-27;18:00:00;32.04;4.82;27.22;14.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.17;0.0
2015-03-27;19:00:00;0.0;0.0;0.0;13.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.03;0.0
2015-03-27;20:00:00;0.0;0.0;0.0;11.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.97;0.0
2015-03-27;21:00:00;0.0;0.0;0.0;11.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.38;0.0
2015-03-27;22:00:00;0.0;0.0;0.0;11.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.44;0.0
2015-03-27;23:00:00;0.0;0.0;0.0;11.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.61;0.0
2015-03-28;00:00:00;0.0;0.0;0.0;12.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.77;0.0
2015-03-28;01:00:00;0.0;0.0;0.0;12.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.84;0.0
2015-03-28;02:00:00;0.0;0.0;0.0;12.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.89;0.0
2015-03-28;03:00:00;0.0;0.0;0.0;12.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.89;0.0
2015-03-28;04:00:00;0.0;0.0;0.0;12.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.87;0.0
2015-03-28;05:00:00;0.0;0.0;0.0;12.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.84;0.0
2015-03-28;06:00:00;0.0;0.0;0.0;12.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.18;0.0
2015-03-28;07:00:00;0.0;0.0;0.0;12.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.29;0.0
2015-03-28;08:00:00;41.68;2.82;38.86;12.52;4.33;1.23;34.37;39.93;4.28;0.98;35.17;40.44;4.21;0.76;35.88;40.85;4.1;0.56;36.51;41.17;4.34;1.5;33.47;39.31;4.32;1.79;32.45;38.56;4.27;2.09;31.3;37.67;13.53;0.01
2015-03-28;09:00:00;139.58;3.26;136.32;13.21;5.01;4.11;117.42;126.54;4.95;3.29;121.01;129.25;4.86;2.55;124.22;131.63;4.74;1.89;127.07;133.69;5.02;5.01;113.48;123.51;5.0;5.98;109.17;120.15;4.93;7.01;104.52;116.47;16.41;0.04
2015-03-28;10:00:00;75.88;0.0;75.88;14.0;0.0;2.24;64.7;66.93;0.0;1.79;66.94;68.73;0.0;1.38;68.96;70.35;0.0;1.03;70.75;71.77;0.0;2.73;62.25;64.98;0.0;3.25;59.62;62.87;0.0;3.81;56.82;60.64;15.69;0.02
2015-03-28;11:00:00;104.48;0.28;104.2;14.85;0.43;3.08;88.98;92.49;0.43;2.46;92.02;94.91;0.42;1.91;94.76;97.09;0.41;1.41;97.19;99.01;0.43;3.75;85.66;89.85;0.43;4.48;82.09;86.99;0.42;5.25;78.28;83.95;17.19;0.03
2015-03-28;12:00:00;124.18;3.36;120.82;14.73;5.16;3.66;104.59;113.41;5.11;2.93;107.71;115.74;5.01;2.26;110.51;117.79;4.88;1.68;112.99;119.55;5.17;4.46;101.14;110.77;5.15;5.32;97.37;107.84;5.09;6.24;93.28;104.61;17.59;0.03
2015-03-28;13:00:00;202.84;23.62;179.22;15.02;36.27;5.98;160.47;202.72;35.89;4.78;163.05;203.72;35.24;3.7;165.29;204.23;34.32;2.74;167.28;204.34;36.37;7.29;157.43;201.08;36.2;8.69;153.79;198.68;35.75;10.19;149.44;195.37;20.14;0.06
2015-03-28;14:00:00;191.02;19.58;171.44;15.28;30.07;5.63;152.68;188.38;29.75;4.5;155.44;189.69;29.21;3.48;157.85;190.54;28.45;2.58;159.99;191.02;30.15;6.86;149.48;186.49;30.01;8.19;145.73;183.92;29.63;9.59;141.33;180.56;20.04;0.06
2015-03-28;15:00:00;158.54;9.98;148.56;14.89;15.32;4.67;130.34;150.34;15.16;3.74;133.47;152.37;14.89;2.89;136.24;154.02;14.5;2.14;138.7;155.35;15.37;5.7;126.82;147.88;15.29;6.79;122.87;144.96;15.1;7.96;118.44;141.51;18.69;0.04
2015-03-28;16:00:00;434.88;375.74;59.14;14.47;576.96;12.82;20.43;610.21;570.93;10.25;19.78;600.96;560.56;7.93;19.16;587.65;545.92;5.88;18.61;570.42;578.59;15.62;21.03;615.25;575.83;18.64;21.52;615.98;568.68;21.84;21.81;612.33;29.88;0.19
2015-03-28;17:00:00;272.0;221.34;50.66;14.03;339.87;8.02;17.84;365.73;336.32;6.41;17.29;360.02;330.21;4.96;16.76;351.93;321.59;3.68;16.29;341.56;340.84;9.77;18.35;368.96;339.21;11.66;18.76;369.62;334.99;13.66;19.0;367.66;23.27;0.11
2015-03-28;18:00:00;97.8;64.1;33.7;13.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.24;0.0
2015-03-28;19:00:00;0.0;0.0;0.0;12.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.34;0.0
2015-03-28;20:00:00;0.0;0.0;0.0;11.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.53;0.0
2015-03-28;21:00:00;0.0;0.0;0.0;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;0.0
2015-03-28;22:00:00;0.0;0.0;0.0;9.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.78;0.0
2015-03-28;23:00:00;0.0;0.0;0.0;9.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.07;0.0
2015-03-29;00:00:00;0.0;0.0;0.0;9.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.56;0.0
2015-03-29;01:00:00;0.0;0.0;0.0;9.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.41;0.0
2015-03-29;02:00:00;0.0;0.0;0.0;9.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.25;0.0
2015-03-29;03:00:00;0.0;0.0;0.0;9.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.58;0.0
2015-03-29;04:00:00;0.0;0.0;0.0;9.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.9;0.0
2015-03-29;05:00:00;0.0;0.0;0.0;10.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.2;0.0
2015-03-29;06:00:00;0.0;0.0;0.0;10.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.57;0.0
2015-03-29;07:00:00;0.0;0.0;0.0;10.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.82;0.0
2015-03-29;08:00:00;100.34;63.7;36.64;11.19;97.81;2.96;32.73;133.5;96.79;2.36;31.89;131.04;95.03;1.83;31.07;127.93;92.55;1.36;30.35;124.26;98.09;3.6;33.5;135.19;97.62;4.3;34.08;136.01;96.41;5.04;34.39;135.83;14.56;0.04
2015-03-29;09:00:00;276.02;221.14;54.88;11.94;339.57;8.14;37.29;384.99;336.02;6.5;36.14;378.66;329.92;5.03;35.04;369.98;321.3;3.73;34.07;359.11;340.53;9.92;38.34;388.79;338.9;11.83;39.19;389.92;334.69;13.86;39.69;388.24;21.66;0.11
