Date;Hour;GHI;DHI;DFHI;Temperature
2015-03-26;08:00:00;114.30;79.02;35.28;8.91
2015-03-26;09:00:00;291.96;240.26;51.70;10.06
2015-03-26;10:00:00;456.60;396.50;60.10;11.31
2015-03-26;11:00:00;586.54;521.74;64.80;12.63
2015-03-26;12:00:00;669.14;602.10;67.04;15.08
2015-03-26;13:00:00;484.60;153.02;331.58;15.74
2015-03-26;14:00:00;453.78;134.92;318.86;16.37
2015-03-26;15:00:00;370.72;89.74;280.98;16.18
2015-03-26;16:00:00;243.58;33.26;210.32;15.96
2015-03-26;17:00:00;131.10;2.14;128.96;15.71
2015-03-26;18:00:00;40.58;2.88;37.70;14.18
2015-03-26;19:00:00;0.00;0.00;0.00;13.72
2015-03-26;20:00:00;0.00;0.00;0.00;13.36
2015-03-26;21:00:00;0.00;0.00;0.00;13.29
2015-03-26;22:00:00;0.00;0.00;0.00;13.34
2015-03-26;23:00:00;0.00;0.00;0.00;13.51
2015-03-27;00:00:00;0.00;0.00;0.00;14.37
2015-03-27;01:00:00;0.00;0.00;0.00;14.56
2015-03-27;02:00:00;0.00;0.00;0.00;14.74
2015-03-27;03:00:00;0.00;0.00;0.00;14.94
2015-03-27;04:00:00;0.00;0.00;0.00;15.12
2015-03-27;05:00:00;0.00;0.00;0.00;15.28
2015-03-27;06:00:00;0.00;0.00;0.00;14.92
2015-03-27;07:00:00;0.00;0.00;0.00;15.18
2015-03-27;08:00:00;107.94;72.32;35.62;15.56
2015-03-27;09:00:00;282.54;228.82;53.72;16.11
2015-03-27;10:00:00;177.58;12.72;164.86;16.75
2015-03-27;11:00:00;253.16;38.16;215.00;17.46
2015-03-27;12:00:00;306.80;61.00;245.80;17.51
2015-03-27;13:00:00;252.68;39.96;212.72;17.70
2015-03-27;14:00:00;237.44;34.00;203.44;17.87
2015-03-27;15:00:00;196.14;19.46;176.68;17.09
2015-03-27;16:00:00;194.68;17.14;177.54;16.28
2015-03-27;17:00:00;105.02;0.00;105.02;15.45
2015-03-27;18:00:00;32.04;4.82;27.22;14.17
2015-03-27;19:00:00;0.00;0.00;0.00;13.03
2015-03-27;20:00:00;0.00;0.00;0.00;11.97
2015-03-27;21:00:00;0.00;0.00;0.00;11.38
2015-03-27;22:00:00;0.00;0.00;0.00;11.44
2015-03-27;23:00:00;0.00;0.00;0.00;11.61
2015-03-28;00:00:00;0.00;0.00;0.00;12.77
2015-03-28;01:00:00;0.00;0.00;0.00;12.84
2015-03-28;02:00:00;0.00;0.00;0.00;12.89
2015-03-28;03:00:00;0.00;0.00;0.00;12.89
2015-03-28;04:00:00;0.00;0.00;0.00;12.87
2015-03-28;05:00:00;0.00;0.00;0.00;12.84
2015-03-28;06:00:00;0.00;0.00;0.00;12.18
2015-03-28;07:00:00;0.00;0.00;0.00;12.29
2015-03-28;08:00:00;41.68;2.82;38.86;12.52
2015-03-28;09:00:00;139.58;3.26;136.32;13.21
2015-03-28;10:00:00;75.88;0.00;75.88;14.00
2015-03-28;11:00:00;104.48;0.28;104.20;14.85
2015-03-28;12:00:00;124.18;3.36;120.82;14.73
2015-03-28;13:00:00;202.84;23.62;179.22;15.02
2015-03-28;14:00:00;191.02;19.58;171.44;15.28
2015-03-28;15:00:00;158.54;9.98;148.56;14.89
2015-03-28;16:00:00;434.88;375.74;59.14;14.47
2015-03-28;17:00:00;272.00;221.34;50.66;14.03
2015-03-28;18:00:00;97.80;64.10;33.70;13.24
2015-03-28;19:00:00;0.00;0.00;0.00;12.34
2015-03-28;20:00:00;0.00;0.00;0.00;11.53
2015-03-28;21:00:00;0.00;0.00;0.00;10.60
2015-03-28;22:00:00;0.00;0.00;0.00;9.78
2015-03-28;23:00:00;0.00;0.00;0.00;9.07
2015-03-29;00:00:00;0.00;0.00;0.00;9.56
2015-03-29;01:00:00;0.00;0.00;0.00;9.41
2015-03-29;02:00:00;0.00;0.00;0.00;9.25
2015-03-29;03:00:00;0.00;0.00;0.00;9.58
2015-03-29;04:00:00;0.00;0.00;0.00;9.90
2015-03-29;05:00:00;0.00;0.00;0.00;10.20
2015-03-29;06:00:00;0.00;0.00;0.00;10.57
2015-03-29;07:00:00;0.00;0.00;0.00;10.82
2015-03-29;08:00:00;100.34;63.70;36.64;11.19
2015-03-29;09:00:00;276.02;221.14;54.88;11.94
2015-03-29;10:00:00;137.06;4.06;133.00;12.78
2015-03-29;11:00:00;194.50;18.76;175.74;13.70
2015-03-29;12:00:00;235.02;32.90;202.12;14.56
2015-03-29;13:00:00;252.72;39.62;213.10;15.13
2015-03-29;14:00:00;236.72;33.20;203.52;15.67
2015-03-29;15:00:00;194.40;18.38;176.02;14.99
2015-03-29;16:00:00;244.86;30.86;214.00;14.28
2015-03-29;17:00:00;126.34;0.74;125.60;13.55
2015-03-29;18:00:00;34.40;5.08;29.32;11.51
2015-03-29;19:00:00;0.00;0.00;0.00;10.41
2015-03-29;20:00:00;0.00;0.00;0.00;9.41
2015-03-29;21:00:00;0.00;0.00;0.00;8.77
2015-03-29;22:00:00;0.00;0.00;0.00;8.25
2015-03-29;23:00:00;0.00;0.00;0.00;8.14
2015-03-30;00:00:00;0.00;0.00;0.00;8.49
2015-03-30;01:00:00;0.00;0.00;0.00;8.32
2015-03-30;02:00:00;0.00;0.00;0.00;8.13
2015-03-30;03:00:00;0.00;0.00;0.00;7.99
2015-03-30;04:00:00;0.00;0.00;0.00;7.82
2015-03-30;05:00:00;0.00;0.00;0.00;7.64
2015-03-30;06:00:00;0.00;0.00;0.00;8.19
2015-03-30;07:00:00;0.00;0.00;0.00;8.68
2015-03-30;08:00:00;92.34;54.80;37.54;9.29
2015-03-30;09:00:00;262.54;202.34;60.20;10.18
2015-03-30;10:00:00;135.12;2.88;132.24;11.18
2015-03-30;11:00:00;193.00;16.36;176.64;12.24
2015-03-30;12:00:00;233.62;29.52;204.10;13.32
2015-03-30;13:00:00;283.40;47.46;235.94;13.94
2015-03-30;14:00:00;264.42;39.66;224.76;14.54
2015-03-30;15:00:00;215.10;21.94;193.16;14.30
2015-03-30;16:00:00;189.62;12.80;176.82;14.02
2015-03-30;17:00:00;97.22;0.00;97.22;13.72
2015-03-30;18:00:00;25.78;7.52;18.26;13.11
2015-03-30;19:00:00;0.00;0.00;0.00;12.52
2015-03-30;20:00:00;0.00;0.00;0.00;12.01
2015-03-30;21:00:00;0.00;0.00;0.00;11.47
2015-03-30;22:00:00;0.00;0.00;0.00;11.05
2015-03-30;23:00:00;0.00;0.00;0.00;10.74
2015-03-31;00:00:00;0.00;0.00;0.00;9.80
2015-03-31;01:00:00;0.00;0.00;0.00;9.55
2015-03-31;02:00:00;0.00;0.00;0.00;9.29
2015-03-31;03:00:00;0.00;0.00;0.00;8.97
2015-03-31;04:00:00;0.00;0.00;0.00;8.62
2015-03-31;05:00:00;0.00;0.00;0.00;8.26
2015-03-31;06:00:00;0.00;0.00;0.00;8.84
2015-03-31;07:00:00;0.00;0.00;0.00;9.30
2015-03-31;08:00:00;31.90;6.70;25.20;9.88
2015-03-31;09:00:00;119.72;0.00;119.72;10.74
2015-03-31;10:00:00;122.10;0.40;121.70;11.70
2015-03-31;11:00:00;175.74;10.10;165.64;12.73
2015-03-31;12:00:00;213.44;20.42;193.02;14.12
2015-03-31;13:00:00;229.06;25.48;203.58;14.81
2015-03-31;14:00:00;214.56;20.90;193.66;15.47
2015-03-31;15:00:00;175.12;10.02;165.10;15.50
2015-03-31;16:00:00;212.10;15.98;196.12;15.49
2015-03-31;17:00:00;105.72;0.00;105.72;15.46
2015-03-31;18:00:00;26.06;8.26;17.80;14.59
2015-03-31;19:00:00;0.00;0.00;0.00;14.29
2015-03-31;20:00:00;0.00;0.00;0.00;14.08
2015-03-31;21:00:00;0.00;0.00;0.00;13.95
2015-03-31;22:00:00;0.00;0.00;0.00;13.95
2015-03-31;23:00:00;0.00;0.00;0.00;14.06
2015-04-01;00:00:00;0.00;0.00;0.00;14.91
2015-04-01;01:00:00;0.00;0.00;0.00;15.07
2015-04-01;02:00:00;0.00;0.00;0.00;15.22
2015-04-01;03:00:00;0.00;0.00;0.00;14.46
2015-04-01;04:00:00;0.00;0.00;0.00;13.68
2015-04-01;05:00:00;0.00;0.00;0.00;12.89
2015-04-01;06:00:00;0.00;0.00;0.00;11.62
2015-04-01;07:00:00;0.00;0.00;0.00;10.89
2015-04-01;08:00:00;34.00;6.12;27.88;10.30
2015-04-01;09:00:00;131.94;0.44;131.50;10.30
2015-04-01;10:00:00;143.24;3.78;139.46;10.41
2015-04-01;11:00:00;207.58;19.88;187.70;10.58
2015-04-01;12:00:00;253.38;35.90;217.48;11.73
2015-04-01;13:00:00;278.22;45.26;232.96;11.77
2015-04-01;14:00:00;259.00;37.52;221.48;11.79
2015-04-01;15:00:00;209.70;20.18;189.52;11.35
2015-04-01;16:00:00;263.88;32.24;231.64;10.87
2015-04-01;17:00:00;128.32;0.00;128.32;10.36
2015-04-01;18:00:00;29.54;7.54;22.00;8.23
2015-04-01;19:00:00;0.00;0.00;0.00;7.45
2015-04-01;20:00:00;0.00;0.00;0.00;6.77
2015-04-01;21:00:00;0.00;0.00;0.00;6.67
2015-04-01;22:00:00;0.00;0.00;0.00;6.68
2015-04-01;23:00:00;0.00;0.00;0.00;6.81
2015-04-02;00:00:00;0.00;0.00;0.00;7.87
2015-04-02;01:00:00;0.00;0.00;0.00;7.96
2015-04-02;02:00:00;0.00;0.00;0.00;8.04
2015-04-02;03:00:00;0.00;0.00;0.00;7.81
2015-04-02;04:00:00;0.00;0.00;0.00;7.57
2015-04-02;05:00:00;0.00;0.00;0.00;7.30
2015-04-02;06:00:00;0.00;0.00;0.00;6.51
2015-04-02;07:00:00;0.00;0.00;0.00;7.00
2015-04-02;08:00:00;31.30;7.24;24.06;7.61
2015-04-02;09:00:00;125.60;0.00;125.60;8.33
2015-04-02;10:00:00;164.70;6.40;158.30;9.15
2015-04-02;11:00:00;241.34;27.34;214.00;10.05
2015-04-02;12:00:00;295.70;47.36;248.34;11.69
2015-04-02;13:00:00;414.50;97.20;317.30;12.45
2015-04-02;14:00:00;386.06;84.22;301.84;13.19
2015-04-02;15:00:00;309.76;51.06;258.70;13.18
2015-04-02;16:00:00;391.36;314.96;76.40;13.13
2015-04-02;17:00:00;230.32;169.14;61.18;13.06
2015-04-02;18:00:00;66.42;32.56;33.86;11.68
2015-04-02;19:00:00;0.00;0.00;0.00;11.52
2015-04-02;20:00:00;0.00;0.00;0.00;11.45
2015-04-02;21:00:00;0.00;0.00;0.00;11.39
2015-04-02;22:00:00;0.00;0.00;0.00;11.45
2015-04-02;23:00:00;0.00;0.00;0.00;11.62
2015-04-03;00:00:00;0.00;0.00;0.00;11.87
2015-04-03;01:00:00;0.00;0.00;0.00;11.95
2015-04-03;02:00:00;0.00;0.00;0.00;12.01
2015-04-03;03:00:00;0.00;0.00;0.00;12.03
2015-04-03;04:00:00;0.00;0.00;0.00;12.04
2015-04-03;05:00:00;0.00;0.00;0.00;12.04
2015-04-03;06:00:00;0.00;0.00;0.00;12.49
2015-04-03;07:00:00;0.00;0.00;0.00;12.71
2015-04-03;08:00:00;36.08;4.24;31.84;13.07
2015-04-03;09:00:00;139.62;3.16;136.46;13.45
2015-04-03;10:00:00;256.40;37.98;218.42;13.92
2015-04-03;11:00:00;378.36;94.90;283.46;14.47
2015-04-03;12:00:00;466.32;144.74;321.58;15.42
2015-04-03;13:00:00;440.40;131.98;308.42;15.75
2015-04-03;14:00:00;409.96;114.92;295.04;16.06
2015-04-03;15:00:00;330.64;73.50;257.14;15.35
2015-04-03;16:00:00;259.26;40.00;219.26;14.61
2015-04-03;17:00:00;129.08;2.00;127.08;13.84
2015-04-03;18:00:00;29.98;5.44;24.54;12.23
2015-04-03;19:00:00;0.00;0.00;0.00;11.24
2015-04-03;20:00:00;0.00;0.00;0.00;10.34
2015-04-03;21:00:00;0.00;0.00;0.00;9.52
2015-04-03;22:00:00;0.00;0.00;0.00;8.82
2015-04-03;23:00:00;0.00;0.00;0.00;8.24
2015-04-04;00:00:00;0.00;0.00;0.00;7.14
2015-04-04;01:00:00;0.00;0.00;0.00;6.40
2015-04-04;02:00:00;0.00;0.00;0.00;5.65
2015-04-04;03:00:00;0.00;0.00;0.00;4.96
2015-04-04;04:00:00;0.00;0.00;0.00;4.27
2015-04-04;05:00:00;0.00;0.00;0.00;3.55
2015-04-04;06:00:00;0.00;0.00;0.00;5.37
2015-04-04;07:00:00;0.00;0.00;0.00;5.85
2015-04-04;08:00:00;90.90;63.86;27.04;6.45
2015-04-04;09:00:00;270.90;229.64;41.26;7.48
2015-04-04;10:00:00;436.96;389.42;47.54;8.61
2015-04-04;11:00:00;567.04;516.30;50.74;9.81
2015-04-04;12:00:00;648.74;596.56;52.18;12.77
2015-04-04;13:00:00;674.64;621.92;52.72;13.86
2015-04-04;14:00:00;642.96;590.86;52.10;14.92
2015-04-04;15:00:00;556.42;506.18;50.24;14.57
2015-04-04;16:00:00;422.14;375.58;46.56;14.19
2015-04-04;17:00:00;253.32;213.58;39.74;13.78
2015-04-04;18:00:00;73.64;49.68;23.96;10.37
2015-04-04;19:00:00;0.00;0.00;0.00;9.60
2015-04-04;20:00:00;0.00;0.00;0.00;8.93
2015-04-04;21:00:00;0.00;0.00;0.00;8.52
2015-04-04;22:00:00;0.00;0.00;0.00;8.23
2015-04-04;23:00:00;0.00;0.00;0.00;8.06
2015-04-05;00:00:00;0.00;0.00;0.00;6.84
2015-04-05;01:00:00;0.00;0.00;0.00;6.59
2015-04-05;02:00:00;0.00;0.00;0.00;6.32
2015-04-05;03:00:00;0.00;0.00;0.00;6.18
2015-04-05;04:00:00;0.00;0.00;0.00;6.02
2015-04-05;05:00:00;0.00;0.00;0.00;5.85
2015-04-05;06:00:00;0.00;0.00;0.00;8.07
2015-04-05;07:00:00;0.00;0.00;0.00;8.67
2015-04-05;08:00:00;88.78;62.68;26.10;9.40
2015-04-05;09:00:00;269.10;228.40;40.70;10.57
2015-04-05;10:00:00;435.28;387.96;47.32;11.84
2015-04-05;11:00:00;565.16;514.24;50.92;13.17
2015-04-05;12:00:00;646.46;593.70;52.76;17.10
2015-04-05;13:00:00;670.58;616.88;53.70;18.19
2015-04-05;14:00:00;637.04;583.62;53.42;19.25
2015-04-05;15:00:00;548.72;497.00;51.72;18.64
2015-04-05;16:00:00;413.36;365.36;48.00;17.99
2015-04-05;17:00:00;244.28;203.60;40.68;17.32
2015-04-05;18:00:00;66.92;43.52;23.40;14.84
2015-04-05;19:00:00;0.00;0.00;0.00;13.99
2015-04-05;20:00:00;0.00;0.00;0.00;13.23
2015-04-05;21:00:00;0.00;0.00;0.00;12.35
2015-04-05;22:00:00;0.00;0.00;0.00;11.58
2015-04-05;23:00:00;0.00;0.00;0.00;10.92
2015-04-06;00:00:00;0.00;0.00;0.00;7.43
2015-04-06;01:00:00;0.00;0.00;0.00;6.82
2015-04-06;02:00:00;0.00;0.00;0.00;6.20
2015-04-06;03:00:00;0.00;0.00;0.00;5.58
2015-04-06;04:00:00;0.00;0.00;0.00;4.94
2015-04-06;05:00:00;0.00;0.00;0.00;4.29
2015-04-06;06:00:00;0.00;0.00;0.00;5.58
2015-04-06;07:00:00;0.00;0.00;0.00;5.95
2015-04-06;08:00:00;31.74;5.08;26.66;6.44
2015-04-06;09:00:00;129.98;1.86;128.12;7.47
2015-04-06;10:00:00;239.52;31.78;207.74;8.60
2015-04-06;11:00:00;353.06;81.36;271.70;9.80
2015-04-06;12:00:00;432.92;123.42;309.50;13.13
2015-04-06;13:00:00;405.02;109.32;295.70;13.91
2015-04-06;14:00:00;373.36;91.86;281.50;14.66
2015-04-06;15:00:00;296.48;54.50;241.98;15.02
2015-04-06;16:00:00;215.42;22.06;193.36;15.34
2015-04-06;17:00:00;102.08;0.00;102.08;15.64
2015-04-06;18:00:00;19.82;8.96;10.86;16.88
2015-04-06;19:00:00;0.00;0.00;0.00;16.80
2015-04-06;20:00:00;0.00;0.00;0.00;16.81
2015-04-06;21:00:00;0.00;0.00;0.00;16.60
2015-04-06;22:00:00;0.00;0.00;0.00;16.51
2015-04-06;23:00:00;0.00;0.00;0.00;16.52
2015-04-07;00:00:00;0.00;0.00;0.00;13.70
2015-04-07;01:00:00;0.00;0.00;0.00;13.95
2015-04-07;02:00:00;0.00;0.00;0.00;14.18
2015-04-07;03:00:00;0.00;0.00;0.00;14.33
2015-04-07;04:00:00;0.00;0.00;0.00;14.47
2015-04-07;05:00:00;0.00;0.00;0.00;14.59
2015-04-07;06:00:00;0.00;0.00;0.00;14.09
2015-04-07;07:00:00;0.00;0.00;0.00;14.21
2015-04-07;08:00:00;22.92;8.80;14.12;14.45
2015-04-07;09:00:00;100.52;0.00;100.52;14.93
2015-04-07;10:00:00;115.06;0.00;115.06;15.51
2015-04-07;11:00:00;167.94;8.38;159.56;16.16
2015-04-07;12:00:00;204.68;17.80;186.88;15.97
2015-04-07;13:00:00;205.18;18.50;186.68;16.28
2015-04-07;14:00:00;190.78;14.54;176.24;16.56
2015-04-07;15:00:00;153.38;5.70;147.68;16.10
2015-04-07;16:00:00;179.48;8.82;170.66;15.60
2015-04-07;17:00:00;83.38;0.00;83.38;15.08
2015-04-07;18:00:00;15.06;11.20;3.86;14.50
2015-04-07;19:00:00;0.00;0.00;0.00;13.50
2015-04-07;20:00:00;0.00;0.00;0.00;12.59
2015-04-07;21:00:00;0.00;0.00;0.00;11.98
2015-04-07;22:00:00;0.00;0.00;0.00;11.49
2015-04-07;23:00:00;0.00;0.00;0.00;11.12
2015-04-08;00:00:00;0.00;0.00;0.00;11.83
2015-04-08;01:00:00;0.00;0.00;0.00;11.81
2015-04-08;02:00:00;0.00;0.00;0.00;11.78
2015-04-08;03:00:00;0.00;0.00;0.00;11.96
2015-04-08;04:00:00;0.00;0.00;0.00;12.12
2015-04-08;05:00:00;0.00;0.00;0.00;12.27
2015-04-08;06:00:00;0.00;0.00;0.00;12.10
2015-04-08;07:00:00;0.00;0.00;0.00;12.34
2015-04-08;08:00:00;24.20;7.86;16.34;12.71
2015-04-08;09:00:00;108.90;0.00;108.90;13.17
2015-04-08;10:00:00;383.10;323.50;59.60;13.72
2015-04-08;11:00:00;507.82;443.34;64.48;14.35
2015-04-08;12:00:00;586.48;520.08;66.40;14.38
2015-04-08;13:00:00;329.64;70.98;258.66;14.60
2015-04-08;14:00:00;304.38;58.96;245.42;14.79
2015-04-08;15:00:00;242.00;32.90;209.10;14.31
2015-04-08;16:00:00;362.70;303.92;58.78;13.81
2015-04-08;17:00:00;202.56;154.64;47.92;13.28
2015-04-08;18:00:00;43.26;20.00;23.26;11.88
2015-04-08;19:00:00;0.00;0.00;0.00;10.80
2015-04-08;20:00:00;0.00;0.00;0.00;9.81
2015-04-08;21:00:00;0.00;0.00;0.00;8.82
2015-04-08;22:00:00;0.00;0.00;0.00;7.95
2015-04-08;23:00:00;0.00;0.00;0.00;7.19
2015-04-09;00:00:00;0.00;0.00;0.00;8.31
2015-04-09;01:00:00;0.00;0.00;0.00;8.38
2015-04-09;02:00:00;0.00;0.00;0.00;8.43
2015-04-09;03:00:00;0.00;0.00;0.00;8.83
2015-04-09;04:00:00;0.00;0.00;0.00;9.21
2015-04-09;05:00:00;0.00;0.00;0.00;9.57
2015-04-09;06:00:00;0.00;0.00;0.00;10.35
2015-04-09;07:00:00;0.00;0.00;0.00;10.80
2015-04-09;08:00:00;21.62;9.08;12.54;11.37
2015-04-09;09:00:00;101.30;0.00;101.30;12.13
2015-04-09;10:00:00;197.40;14.42;182.98;12.99
2015-04-09;11:00:00;296.22;48.24;247.98;13.93
2015-04-09;12:00:00;366.48;79.06;287.42;14.52
2015-04-09;13:00:00;176.58;12.86;163.72;14.98
2015-04-09;14:00:00;164.08;9.64;154.44;15.41
2015-04-09;15:00:00;132.22;2.96;129.26;15.72
2015-04-09;16:00:00;349.96;283.82;66.14;15.43
2015-04-09;17:00:00;191.92;139.80;52.12;15.12
2015-04-09;18:00:00;37.68;14.60;23.08;13.45
2015-04-09;19:00:00;0.00;0.00;0.00;12.68
2015-04-09;20:00:00;0.00;0.00;0.00;11.99
2015-04-09;21:00:00;0.00;0.00;0.00;11.38
2015-04-09;22:00:00;0.00;0.00;0.00;10.88
2015-04-09;23:00:00;0.00;0.00;0.00;10.49
2015-04-10;00:00:00;0.00;0.00;0.00;10.24
2015-04-10;01:00:00;0.00;0.00;0.00;9.80
2015-04-10;02:00:00;0.00;0.00;0.00;9.35
2015-04-10;03:00:00;0.00;0.00;0.00;8.89
2015-04-10;04:00:00;0.00;0.00;0.00;8.41
2015-04-10;05:00:00;0.00;0.00;0.00;7.91
2015-04-10;06:00:00;0.00;0.00;0.00;9.12
2015-04-10;07:00:00;0.00;0.00;0.00;9.43
2015-04-10;08:00:00;58.62;30.70;27.92;9.86
2015-04-10;09:00:00;222.32;172.02;50.30;10.81
2015-04-10;10:00:00;380.58;320.06;60.52;11.87
2015-04-10;11:00:00;505.60;439.62;65.98;12.99
2015-04-10;12:00:00;584.02;515.48;68.54;14.60
2015-04-10;13:00:00;607.20;537.90;69.30;15.26
2015-04-10;14:00:00;574.26;506.28;67.98;15.88
2015-04-10;15:00:00;488.32;423.82;64.50;15.40
2015-04-10;16:00:00;357.30;299.24;58.06;14.89
2015-04-10;17:00:00;195.98;149.30;46.68;14.35
2015-04-10;18:00:00;36.60;15.78;20.82;11.58
2015-04-10;19:00:00;0.00;0.00;0.00;10.75
2015-04-10;20:00:00;0.00;0.00;0.00;10.00
2015-04-10;21:00:00;0.00;0.00;0.00;9.36
2015-04-10;22:00:00;0.00;0.00;0.00;8.84
2015-04-10;23:00:00;0.00;0.00;0.00;8.43
2015-04-11;00:00:00;0.00;0.00;0.00;7.64
2015-04-11;01:00:00;0.00;0.00;0.00;7.06
2015-04-11;02:00:00;0.00;0.00;0.00;6.47
2015-04-11;03:00:00;0.00;0.00;0.00;6.90
2015-04-11;04:00:00;0.00;0.00;0.00;7.32
2015-04-11;05:00:00;0.00;0.00;0.00;7.72
2015-04-11;06:00:00;0.00;0.00;0.00;8.16
2015-04-11;07:00:00;0.00;0.00;0.00;8.61
2015-04-11;08:00:00;22.36;8.30;14.06;9.19
2015-04-11;09:00:00;110.26;0.00;110.26;10.22
2015-04-11;10:00:00;168.82;9.96;158.86;11.34
2015-04-11;11:00:00;250.64;36.40;214.24;12.54
2015-04-11;12:00:00;308.06;60.74;247.32;14.81
2015-04-11;13:00:00;247.90;37.60;210.30;15.53
2015-04-11;14:00:00;229.06;30.40;198.66;16.23
2015-04-11;15:00:00;182.46;14.92;167.54;16.11
2015-04-11;16:00:00;185.54;13.48;172.06;15.97
2015-04-11;17:00:00;83.48;0.00;83.48;15.79
2015-04-11;18:00:00;11.62;11.72;0.00;15.18
2015-04-11;19:00:00;0.00;0.00;0.00;14.85
2015-04-11;20:00:00;0.00;0.00;0.00;14.62
2015-04-11;21:00:00;0.00;0.00;0.00;14.69
2015-04-11;22:00:00;0.00;0.00;0.00;14.88
2015-04-11;23:00:00;0.00;0.00;0.00;15.19
2015-04-12;00:00:00;0.00;0.00;0.00;14.78
2015-04-12;01:00:00;0.00;0.00;0.00;15.25
2015-04-12;02:00:00;0.00;0.00;0.00;15.70
2015-04-12;03:00:00;0.00;0.00;0.00;15.67
2015-04-12;04:00:00;0.00;0.00;0.00;15.63
2015-04-12;05:00:00;0.00;0.00;0.00;15.57
2015-04-12;06:00:00;0.00;0.00;0.00;15.36
2015-04-12;07:00:00;0.00;0.00;0.00;15.65
2015-04-12;08:00:00;21.02;8.56;12.46;16.07
2015-04-12;09:00:00;106.90;0.00;106.90;16.24
2015-04-12;10:00:00;121.30;1.60;119.70;16.51
2015-04-12;11:00:00;177.74;14.20;163.54;16.84
2015-04-12;12:00:00;216.96;26.96;190.00;16.42
2015-04-12;13:00:00;237.50;34.28;203.22;16.18
2015-04-12;14:00:00;219.12;27.28;191.84;15.92
2015-04-12;15:00:00;174.12;12.80;161.32;15.40
2015-04-12;16:00:00;194.22;15.44;178.78;14.86
2015-04-12;17:00:00;85.32;0.00;85.32;14.29
2015-04-12;18:00:00;10.60;12.32;0.00;12.75
2015-04-12;19:00:00;0.00;0.00;0.00;11.87
2015-04-12;20:00:00;0.00;0.00;0.00;11.08
2015-04-12;21:00:00;0.00;0.00;0.00;10.22
2015-04-12;22:00:00;0.00;0.00;0.00;9.47
2015-04-12;23:00:00;0.00;0.00;0.00;8.84
2015-04-13;00:00:00;0.00;0.00;0.00;9.97
2015-04-13;01:00:00;0.00;0.00;0.00;9.85
2015-04-13;02:00:00;0.00;0.00;0.00;9.71
2015-04-13;03:00:00;0.00;0.00;0.00;9.58
2015-04-13;04:00:00;0.00;0.00;0.00;9.43
2015-04-13;05:00:00;0.00;0.00;0.00;9.26
2015-04-13;06:00:00;0.00;0.00;0.00;10.48
2015-04-13;07:00:00;0.00;0.00;0.00;10.41
2015-04-13;08:00:00;46.70;19.74;26.96;10.46
2015-04-13;09:00:00;203.86;150.80;53.06;10.88
2015-04-13;10:00:00;182.34;11.12;171.22;11.40
2015-04-13;11:00:00;275.84;41.56;234.28;11.98
2015-04-13;12:00:00;342.02;69.74;272.28;12.17
2015-04-13;13:00:00;257.98;38.06;219.92;12.39
2015-04-13;14:00:00;237.60;30.50;207.10;12.58
2015-04-13;15:00:00;187.48;14.38;173.10;12.04
2015-04-13;16:00:00;183.72;10.92;172.80;11.48
2015-04-13;17:00:00;78.80;0.00;78.80;10.89
2015-04-13;18:00:00;8.50;13.54;0.00;8.33
2015-04-13;19:00:00;0.00;0.00;0.00;7.52
2015-04-13;20:00:00;0.00;0.00;0.00;6.79
2015-04-13;21:00:00;0.00;0.00;0.00;6.03
2015-04-13;22:00:00;0.00;0.00;0.00;5.37
2015-04-13;23:00:00;0.00;0.00;0.00;4.84
2015-04-14;00:00:00;0.00;0.00;0.00;6.51
2015-04-14;01:00:00;0.00;0.00;0.00;6.77
2015-04-14;02:00:00;0.00;0.00;0.00;7.01
2015-04-14;03:00:00;0.00;0.00;0.00;7.40
2015-04-14;04:00:00;0.00;0.00;0.00;7.77
2015-04-14;05:00:00;0.00;0.00;0.00;8.12
2015-04-14;06:00:00;0.00;0.00;0.00;8.79
2015-04-14;07:00:00;0.00;0.00;0.00;9.30
2015-04-14;08:00:00;46.90;22.12;24.78;9.93
2015-04-14;09:00:00;207.74;159.48;48.26;10.74
2015-04-14;10:00:00;364.70;306.32;58.38;11.65
2015-04-14;11:00:00;488.48;424.72;63.76;12.63
2015-04-14;12:00:00;565.52;499.26;66.26;13.48
2015-04-14;13:00:00;588.08;521.00;67.08;14.13
2015-04-14;14:00:00;554.76;488.88;65.88;14.75
2015-04-14;15:00:00;468.42;405.96;62.46;14.28
2015-04-14;16:00:00;337.34;281.28;56.06;13.77
2015-04-14;17:00:00;176.42;132.18;44.24;13.24
2015-04-14;18:00:00;22.56;7.34;15.22;11.26
2015-04-14;19:00:00;0.00;0.00;0.00;10.51
2015-04-14;20:00:00;0.00;0.00;0.00;9.84
2015-04-14;21:00:00;0.00;0.00;0.00;9.07
2015-04-14;22:00:00;0.00;0.00;0.00;8.41
2015-04-14;23:00:00;0.00;0.00;0.00;7.87
2015-04-15;00:00:00;0.00;0.00;0.00;6.17
2015-04-15;01:00:00;0.00;0.00;0.00;4.90
2015-04-15;02:00:00;0.00;0.00;0.00;3.62
2015-04-15;03:00:00;0.00;0.00;0.00;4.07
2015-04-15;04:00:00;0.00;0.00;0.00;4.51
2015-04-15;05:00:00;0.00;0.00;0.00;4.93
2015-04-15;06:00:00;0.00;0.00;0.00;5.94
2015-04-15;07:00:00;0.00;0.00;0.00;6.37
2015-04-15;08:00:00;45.86;23.46;22.40;6.93
